submission_id,submission_delay_hours,revision_count
SUB015904,15,1
SUB015905,25,2
SUB015906,22,1
SUB015907,19,3
SUB015908,22,2
SUB015909,19,5
SUB015910,29,1
SUB015911,25,0
SUB015912,11,1
SUB015913,28,4
SUB015914,7,1
SUB015915,21,2
SUB015916,24,4
SUB015917,18,2
SUB015918,18,3
SUB015919,18,2
SUB015920,15,2
SUB015921,16,2
SUB015922,14,5
SUB015923,16,3
SUB015924,27,2
SUB015925,20,1
SUB015926,23,1
SUB015927,14,3
SUB015928,19,0
SUB015929,16,0
SUB015930,20,1
SUB015931,14,0
SUB015932,11,0
SUB015933,18,3
SUB015934,13,0
SUB015935,16,1
SUB015936,8,2
SUB015937,23,1
SUB015938,16,4
SUB015939,11,1
SUB015940,18,5
SUB015941,19,1
SUB015942,14,1
SUB015943,16,2
SUB015944,26,2
SUB015945,23,0
SUB015946,12,2
SUB015947,23,6
SUB015948,24,1
SUB015949,18,1
SUB015950,6,3
SUB015951,16,4
SUB015952,15,1
SUB015953,27,3
SUB015954,14,1
SUB015955,17,3
SUB015956,15,1
SUB015957,19,2
SUB015958,11,3
SUB015959,20,1
SUB015960,8,1
SUB015961,-7,0
SUB015962,6,0
SUB015963,4,2
SUB015964,-1,0
SUB015965,9,2
SUB015966,20,4
SUB015967,5,2
SUB015968,6,1
SUB015969,15,3
SUB015970,10,2
SUB015971,16,2
SUB015972,9,1
SUB015973,8,4
SUB015974,4,3
SUB015975,5,1
SUB015976,4,3
SUB015977,5,2
SUB015978,16,0
SUB015979,6,5
SUB015980,7,1
SUB015981,15,1
SUB015982,6,3
SUB015983,2,1
SUB015984,19,4
SUB015985,8,2
SUB015986,-6,1
SUB015987,5,4
SUB015988,9,0
SUB015989,6,5
SUB015990,12,1
SUB015991,6,3
SUB015992,14,2
SUB015993,-6,2
SUB015994,11,2
SUB015995,9,2
SUB015996,13,1
SUB015997,3,3
SUB015998,10,4
SUB015999,3,3
SUB016000,17,1
SUB016001,8,2
SUB016002,8,1
SUB016003,15,1
SUB016004,6,2
SUB016005,0,2
SUB016006,8,2
SUB016007,1,0
SUB016008,4,2
SUB016009,14,2
SUB016010,14,2
SUB016011,7,1
SUB016012,7,4
SUB016013,8,5
SUB016014,12,3
SUB016015,20,1
SUB016016,14,0
SUB016017,16,2
SUB016018,-2,2
SUB016019,4,1
SUB016020,18,4
SUB016021,1,4
SUB016022,16,1
SUB016023,25,2
SUB016024,23,3
SUB016025,24,3
SUB016026,15,2
SUB016027,14,2
SUB016028,14,4
SUB016029,17,3
SUB016030,18,0
SUB016031,19,1
SUB016032,17,2
SUB016033,16,5
SUB016034,12,2
SUB016035,24,0
SUB016036,18,3
SUB016037,13,5
SUB016038,12,3
SUB016039,21,0
SUB016040,24,2
SUB016041,15,5
SUB016042,21,3
SUB016043,13,4
SUB016044,18,3
SUB016045,16,1
SUB016046,17,0
SUB016047,16,0
SUB016048,7,2
SUB016049,25,3
SUB016050,18,2
SUB016051,7,1
SUB016052,17,1
SUB016053,19,2
SUB016054,10,0
SUB016055,16,0
SUB016056,19,3
SUB016057,19,5
SUB016058,14,0
SUB016059,29,3
SUB016060,30,2
SUB016061,0,5
SUB016062,26,5
SUB016063,26,0
SUB016064,17,0
SUB016065,18,0
SUB016066,1,2
SUB016067,21,1
SUB016068,21,1
SUB016069,24,1
SUB016070,16,0
SUB016071,24,2
SUB016072,18,0
SUB016073,25,0
SUB016074,13,2
SUB016075,10,1
SUB016076,19,0
SUB016077,21,2
SUB016078,9,2
SUB016079,21,2
SUB016080,11,1
SUB016081,23,1
SUB016082,21,2
SUB016083,29,3
SUB016084,12,1
SUB016085,15,1
SUB016086,9,2
SUB016087,11,1
SUB016088,17,0
SUB016089,26,3
SUB016090,16,3
SUB016091,10,2
SUB016092,14,4
SUB016093,9,1
SUB016094,21,4
SUB016095,14,2
SUB016096,8,1
SUB016097,11,3
SUB016098,14,1
SUB016099,16,2
SUB016100,19,0
SUB016101,25,0
SUB016102,16,1
SUB016103,24,1
SUB016104,15,1
SUB016105,19,2
SUB016106,18,0
SUB016107,18,2
SUB016108,20,2
SUB016109,16,2
SUB016110,9,2
SUB016111,22,3
SUB016112,21,2
SUB016113,19,1
SUB016114,20,3
SUB016115,25,1
SUB016116,14,3
SUB016117,18,1
SUB016118,24,2
SUB016119,15,3
SUB016120,11,3
SUB016121,13,2
SUB016122,12,1
SUB016123,24,1
SUB016124,19,1
SUB016125,11,1
SUB016126,7,1
SUB016127,20,1
SUB016128,14,1
SUB016129,8,1
SUB016130,9,0
SUB016131,13,3
SUB016132,16,2
SUB016133,18,2
SUB016134,11,2
SUB016135,13,8
SUB016136,23,2
SUB016137,21,1
SUB016138,20,0
SUB016139,21,1
SUB016140,12,3
SUB016141,15,5
SUB016142,6,0
SUB016143,2,3
SUB016144,4,0
SUB016145,10,4
SUB016146,8,2
SUB016147,0,1
SUB016148,5,0
SUB016149,8,2
SUB016150,19,4
SUB016151,19,2
SUB016152,7,4
SUB016153,5,2
SUB016154,3,0
SUB016155,11,2
SUB016156,0,2
SUB016157,2,1
SUB016158,4,4
SUB016159,8,3
SUB016160,-10,3
SUB016161,10,1
SUB016162,11,1
SUB016163,7,2
SUB016164,9,1
SUB016165,4,4
SUB016166,12,1
SUB016167,10,3
SUB016168,1,1
SUB016169,10,0
SUB016170,1,2
SUB016171,19,2
SUB016172,8,4
SUB016173,20,1
SUB016174,3,0
SUB016175,12,1
SUB016176,12,3
SUB016177,20,2
SUB016178,18,1
SUB016179,11,3
SUB016180,4,1
SUB016181,2,6
SUB016182,5,0
SUB016183,12,1
SUB016184,2,2
SUB016185,12,2
SUB016186,3,1
SUB016187,16,4
SUB016188,5,2
SUB016189,14,1
SUB016190,21,2
SUB016191,22,2
SUB016192,15,5
SUB016193,13,1
SUB016194,13,2
SUB016195,10,2
SUB016196,12,1
SUB016197,13,3
SUB016198,3,2
SUB016199,6,4
SUB016200,4,0
SUB016201,14,1
SUB016202,18,2
SUB016203,9,2
SUB016204,16,0
SUB016205,22,0
SUB016206,9,3
SUB016207,13,5
SUB016208,10,1
SUB016209,13,2
SUB016210,14,4
SUB016211,17,4
SUB016212,4,2
SUB016213,20,2
SUB016214,17,1
SUB016215,6,2
SUB016216,10,4
SUB016217,6,2
SUB016218,6,3
SUB016219,14,1
SUB016220,26,2
SUB016221,16,4
SUB016222,9,2
SUB016223,6,5
SUB016224,18,0
SUB016225,14,1
SUB016226,21,3
SUB016227,16,1
SUB016228,12,2
SUB016229,14,2
SUB016230,0,0
SUB016231,9,2
SUB016232,12,0
SUB016233,5,1
SUB016234,6,1
SUB016235,15,3
SUB016236,14,3
SUB016237,21,1
SUB016238,4,3
SUB016239,6,2
SUB016240,13,4
SUB016241,10,2
SUB016242,16,1
SUB016243,9,1
SUB016244,9,3
SUB016245,15,1
SUB016246,7,5
SUB016247,1,2
SUB016248,8,2
SUB016249,16,0
SUB016250,11,2
SUB016251,13,1
SUB016252,18,3
SUB016253,10,0
SUB016254,13,1
SUB016255,3,1
SUB016256,13,3
SUB016257,9,3
SUB016258,7,1
SUB016259,5,4
SUB016260,14,3
SUB016261,-3,0
SUB016262,8,0
SUB016263,12,1
SUB016264,14,0
SUB016265,20,1
SUB016266,16,0
SUB016267,9,2
SUB016268,18,0
SUB016269,9,2
SUB016270,4,0
SUB016271,9,2
SUB016272,17,3
SUB016273,14,4
SUB016274,9,3
SUB016275,3,2
SUB016276,7,2
SUB016277,6,2
SUB016278,16,1
SUB016279,10,4
SUB016280,10,1
SUB016281,9,3
SUB016282,2,2
SUB016283,13,2
SUB016284,12,2
SUB016285,0,2
SUB016286,20,0
SUB016287,21,0
SUB016288,10,1
SUB016289,13,5
SUB016290,24,3
SUB016291,16,3
SUB016292,6,1
SUB016293,8,3
SUB016294,6,2
SUB016295,11,0
SUB016296,11,2
SUB016297,8,4
SUB016298,10,2
SUB016299,18,5
SUB016300,2,1
SUB016301,12,1
SUB016302,20,2
SUB016303,15,1
SUB016304,9,2
SUB016305,17,5
SUB016306,7,1
SUB016307,15,1
SUB016308,5,5
SUB016309,13,1
SUB016310,8,2
SUB016311,10,3
SUB016312,10,3
SUB016313,10,0
SUB016314,3,3
SUB016315,18,3
SUB016316,14,3
SUB016317,9,2
SUB016318,22,0
SUB016319,13,2
SUB016320,-4,4
SUB016321,-3,0
SUB016322,3,1
SUB016323,-4,0
SUB016324,0,3
SUB016325,4,3
SUB016326,5,1
SUB016327,0,1
SUB016328,-3,0
SUB016329,-1,0
SUB016330,-4,2
SUB016331,10,3
SUB016332,4,0
SUB016333,5,1
SUB016334,2,5
SUB016335,9,5
SUB016336,-1,1
SUB016337,-4,2
SUB016338,0,3
SUB016339,0,2
SUB016340,8,2
SUB016341,-4,2
SUB016342,17,0
SUB016343,17,1
SUB016344,14,2
SUB016345,2,1
SUB016346,1,3
SUB016347,3,2
SUB016348,8,2
SUB016349,2,2
SUB016350,-5,4
SUB016351,-4,1
SUB016352,15,3
SUB016353,0,1
SUB016354,5,1
SUB016355,-4,1
SUB016356,-8,1
SUB016357,11,2
SUB016358,3,4
SUB016359,3,1
SUB016360,2,2
SUB016361,13,3
SUB016362,5,1
SUB016363,3,1
SUB016364,7,4
SUB016365,4,3
SUB016366,6,0
SUB016367,6,0
SUB016368,0,1
SUB016369,0,3
SUB016370,5,3
SUB016371,7,1
SUB016372,-8,1
SUB016373,-10,2
SUB016374,5,3
SUB016375,3,1
SUB016376,14,4
SUB016377,8,2
SUB016378,-1,1
SUB016379,-7,3
SUB016380,13,4
SUB016381,22,1
SUB016382,22,6
SUB016383,5,0
SUB016384,12,0
SUB016385,24,2
SUB016386,7,2
SUB016387,8,2
SUB016388,15,2
SUB016389,18,1
SUB016390,26,0
SUB016391,13,2
SUB016392,16,1
SUB016393,11,1
SUB016394,22,1
SUB016395,21,0
SUB016396,16,3
SUB016397,12,1
SUB016398,7,0
SUB016399,9,2
SUB016400,23,7
SUB016401,16,3
SUB016402,17,3
SUB016403,15,1
SUB016404,20,3
SUB016405,22,3
SUB016406,16,3
SUB016407,11,1
SUB016408,8,1
SUB016409,20,3
SUB016410,13,2
SUB016411,21,0
SUB016412,12,2
SUB016413,12,3
SUB016414,24,1
SUB016415,12,0
SUB016416,15,0
SUB016417,20,2
SUB016418,18,4
SUB016419,12,0
SUB016420,25,3
SUB016421,16,0
SUB016422,19,1
SUB016423,11,4
SUB016424,14,2
SUB016425,5,2
SUB016426,9,2
SUB016427,10,2
SUB016428,10,3
SUB016429,24,0
SUB016430,24,1
SUB016431,10,2
SUB016432,18,4
SUB016433,13,1
SUB016434,16,1
SUB016435,15,2
SUB016436,19,2
SUB016437,12,1
SUB016438,18,0
SUB016439,23,1
SUB016440,0,2
SUB016441,15,2
SUB016442,4,3
SUB016443,8,2
SUB016444,3,1
SUB016445,-2,2
SUB016446,3,1
SUB016447,1,3
SUB016448,7,3
SUB016449,9,0
SUB016450,10,5
SUB016451,1,0
SUB016452,-3,2
SUB016453,10,2
SUB016454,6,1
SUB016455,0,1
SUB016456,3,4
SUB016457,15,5
SUB016458,11,3
SUB016459,11,3
SUB016460,8,0
SUB016461,0,1
SUB016462,5,4
SUB016463,8,1
SUB016464,11,0
SUB016465,9,1
SUB016466,15,1
SUB016467,9,1
SUB016468,3,2
SUB016469,-1,3
SUB016470,9,3
SUB016471,5,3
SUB016472,-2,4
SUB016473,11,2
SUB016474,9,2
SUB016475,5,2
SUB016476,-7,3
SUB016477,4,0
SUB016478,3,3
SUB016479,0,3
SUB016480,5,1
SUB016481,-4,2
SUB016482,11,1
SUB016483,5,1
SUB016484,9,4
SUB016485,4,1
SUB016486,11,0
SUB016487,6,0
SUB016488,8,3
SUB016489,5,2
SUB016490,9,5
SUB016491,8,1
SUB016492,-2,1
SUB016493,0,2
SUB016494,6,1
SUB016495,5,0
SUB016496,13,2
SUB016497,2,3
SUB016498,7,0
SUB016499,15,0
SUB016500,23,1
SUB016501,19,0
SUB016502,10,3
SUB016503,33,1
SUB016504,21,2
SUB016505,20,0
SUB016506,34,3
SUB016507,20,4
SUB016508,24,1
SUB016509,18,1
SUB016510,9,1
SUB016511,15,0
SUB016512,10,3
SUB016513,22,5
SUB016514,23,1
SUB016515,16,0
SUB016516,18,3
SUB016517,21,1
SUB016518,18,4
SUB016519,20,3
SUB016520,23,4
SUB016521,15,4
SUB016522,19,2
SUB016523,19,1
SUB016524,23,3
SUB016525,13,1
SUB016526,18,3
SUB016527,17,0
SUB016528,15,3
SUB016529,10,2
SUB016530,19,0
SUB016531,27,2
SUB016532,19,1
SUB016533,15,1
SUB016534,23,0
SUB016535,13,2
SUB016536,15,2
SUB016537,18,1
SUB016538,23,3
SUB016539,27,2
SUB016540,24,3
SUB016541,17,1
SUB016542,21,4
SUB016543,17,1
SUB016544,17,3
SUB016545,18,1
SUB016546,14,2
SUB016547,32,0
SUB016548,18,1
SUB016549,25,2
SUB016550,27,1
SUB016551,10,0
SUB016552,20,6
SUB016553,26,3
SUB016554,21,1
SUB016555,20,0
SUB016556,31,2
SUB016557,30,3
SUB016558,11,2
SUB016559,17,2
SUB016560,0,1
SUB016561,1,0
SUB016562,1,5
SUB016563,7,2
SUB016564,1,4
SUB016565,0,4
SUB016566,12,2
SUB016567,14,0
SUB016568,10,1
SUB016569,11,1
SUB016570,12,2
SUB016571,15,4
SUB016572,0,1
SUB016573,9,3
SUB016574,19,2
SUB016575,7,2
SUB016576,9,2
SUB016577,16,3
SUB016578,8,2
SUB016579,4,2
SUB016580,5,2
SUB016581,9,2
SUB016582,11,4
SUB016583,1,3
SUB016584,-1,0
SUB016585,14,3
SUB016586,8,4
SUB016587,-3,3
SUB016588,9,1
SUB016589,8,1
SUB016590,0,3
SUB016591,11,1
SUB016592,3,2
SUB016593,0,0
SUB016594,0,4
SUB016595,6,3
SUB016596,8,1
SUB016597,-4,0
SUB016598,10,1
SUB016599,-6,3
SUB016600,10,1
SUB016601,8,2
SUB016602,11,0
SUB016603,7,2
SUB016604,-11,0
SUB016605,1,1
SUB016606,1,1
SUB016607,2,4
SUB016608,5,1
SUB016609,5,1
SUB016610,4,0
SUB016611,5,2
SUB016612,19,1
SUB016613,0,0
SUB016614,8,0
SUB016615,10,1
SUB016616,12,3
SUB016617,5,6
SUB016618,6,3
SUB016619,5,1
SUB016620,13,3
SUB016621,18,3
SUB016622,24,0
SUB016623,14,3
SUB016624,21,4
SUB016625,27,2
SUB016626,11,3
SUB016627,9,2
SUB016628,22,0
SUB016629,1,0
SUB016630,19,5
SUB016631,17,1
SUB016632,21,2
SUB016633,26,1
SUB016634,6,2
SUB016635,14,0
SUB016636,19,1
SUB016637,22,1
SUB016638,8,3
SUB016639,18,1
SUB016640,17,2
SUB016641,19,2
SUB016642,14,3
SUB016643,8,3
SUB016644,8,3
SUB016645,10,3
SUB016646,13,2
SUB016647,14,4
SUB016648,16,3
SUB016649,15,0
SUB016650,20,1
SUB016651,12,1
SUB016652,24,2
SUB016653,8,6
SUB016654,15,1
SUB016655,14,2
SUB016656,11,0
SUB016657,16,5
SUB016658,19,2
SUB016659,11,0
SUB016660,19,4
SUB016661,14,3
SUB016662,16,1
SUB016663,18,4
SUB016664,18,3
SUB016665,15,0
SUB016666,14,1
SUB016667,13,1
SUB016668,24,1
SUB016669,14,1
SUB016670,21,2
SUB016671,13,2
SUB016672,11,1
SUB016673,18,0
SUB016674,13,3
SUB016675,12,2
SUB016676,15,2
SUB016677,7,1
SUB016678,19,0
SUB016679,3,3
SUB016680,24,3
SUB016681,16,0
SUB016682,16,2
SUB016683,7,2
SUB016684,17,1
SUB016685,19,2
SUB016686,11,1
SUB016687,19,0
SUB016688,19,2
SUB016689,9,1
SUB016690,22,1
SUB016691,14,4
SUB016692,20,1
SUB016693,8,2
SUB016694,24,1
SUB016695,18,0
SUB016696,13,1
SUB016697,9,2
SUB016698,9,1
SUB016699,14,3
SUB016700,22,1
SUB016701,26,2
SUB016702,13,3
SUB016703,14,0
SUB016704,17,0
SUB016705,14,4
SUB016706,5,1
SUB016707,11,1
SUB016708,18,2
SUB016709,19,2
SUB016710,23,2
SUB016711,13,0
SUB016712,18,0
SUB016713,18,1
SUB016714,15,0
SUB016715,27,0
SUB016716,30,2
SUB016717,15,1
SUB016718,13,3
SUB016719,7,2
SUB016720,28,2
SUB016721,25,1
SUB016722,22,2
SUB016723,21,2
SUB016724,12,1
SUB016725,13,3
SUB016726,19,4
SUB016727,21,2
SUB016728,8,4
SUB016729,20,1
SUB016730,23,1
SUB016731,21,1
SUB016732,18,3
SUB016733,20,4
SUB016734,10,1
SUB016735,7,1
SUB016736,23,1
SUB016737,19,1
SUB016738,14,2
SUB016739,9,1
SUB016740,4,3
SUB016741,17,3
SUB016742,17,3
SUB016743,21,2
SUB016744,19,2
SUB016745,5,2
SUB016746,11,0
SUB016747,22,3
SUB016748,22,0
SUB016749,6,2
SUB016750,21,4
SUB016751,15,3
SUB016752,10,1
SUB016753,18,4
SUB016754,14,2
SUB016755,14,0
SUB016756,8,1
SUB016757,10,2
SUB016758,21,4
SUB016759,10,4
SUB016760,6,1
SUB016761,9,2
SUB016762,15,2
SUB016763,26,2
SUB016764,18,2
SUB016765,11,6
SUB016766,10,1
SUB016767,3,2
SUB016768,18,2
SUB016769,19,0
SUB016770,25,2
SUB016771,-2,1
SUB016772,17,1
SUB016773,16,1
SUB016774,12,1
SUB016775,14,3
SUB016776,9,3
SUB016777,5,2
SUB016778,12,2
SUB016779,18,4
SUB016780,23,3
SUB016781,14,1
SUB016782,10,1
SUB016783,17,6
SUB016784,23,3
SUB016785,24,2
SUB016786,22,4
SUB016787,9,4
SUB016788,10,0
SUB016789,21,2
SUB016790,17,2
SUB016791,13,1
SUB016792,14,4
SUB016793,14,2
SUB016794,12,3
SUB016795,12,2
SUB016796,25,2
SUB016797,5,4
SUB016798,13,7
SUB016799,8,6
SUB016800,14,3
SUB016801,22,2
SUB016802,9,0
SUB016803,14,2
SUB016804,20,0
SUB016805,21,4
SUB016806,5,0
SUB016807,10,1
SUB016808,16,2
SUB016809,18,1
SUB016810,7,0
SUB016811,3,0
SUB016812,6,0
SUB016813,9,4
SUB016814,22,3
SUB016815,25,0
SUB016816,17,2
SUB016817,25,6
SUB016818,15,3
SUB016819,16,2
SUB016820,18,1
SUB016821,17,1
SUB016822,13,2
SUB016823,19,1
SUB016824,10,1
SUB016825,13,3
SUB016826,16,3
SUB016827,18,1
SUB016828,13,2
SUB016829,12,1
SUB016830,12,1
SUB016831,22,3
SUB016832,22,2
SUB016833,1,4
SUB016834,13,5
SUB016835,26,2
SUB016836,9,2
SUB016837,11,3
SUB016838,6,0
SUB016839,7,4
SUB016840,14,0
SUB016841,17,4
SUB016842,13,1
SUB016843,20,1
SUB016844,14,1
SUB016845,13,1
SUB016846,14,1
SUB016847,7,1
SUB016848,17,5
SUB016849,11,0
SUB016850,23,2
SUB016851,25,1
SUB016852,14,2
SUB016853,19,1
SUB016854,24,2
SUB016855,15,1
SUB016856,10,4
SUB016857,12,4
SUB016858,21,2
SUB016859,13,2
SUB016860,12,1
SUB016861,12,1
SUB016862,7,2
SUB016863,9,2
SUB016864,8,3
SUB016865,4,4
SUB016866,-1,7
SUB016867,14,5
SUB016868,7,1
SUB016869,2,2
SUB016870,16,5
SUB016871,-2,4
SUB016872,6,2
SUB016873,13,2
SUB016874,10,2
SUB016875,10,0
SUB016876,7,4
SUB016877,-3,3
SUB016878,0,3
SUB016879,8,2
SUB016880,9,4
SUB016881,6,1
SUB016882,15,1
SUB016883,2,1
SUB016884,12,0
SUB016885,3,2
SUB016886,5,1
SUB016887,12,1
SUB016888,14,2
SUB016889,4,2
SUB016890,6,3
SUB016891,1,0
SUB016892,10,2
SUB016893,15,3
SUB016894,4,1
SUB016895,9,1
SUB016896,8,1
SUB016897,14,3
SUB016898,15,3
SUB016899,2,6
SUB016900,5,3
SUB016901,7,0
SUB016902,12,0
SUB016903,3,2
SUB016904,18,1
SUB016905,15,2
SUB016906,11,4
SUB016907,7,2
SUB016908,16,0
SUB016909,15,2
SUB016910,-6,1
SUB016911,3,2
SUB016912,7,4
SUB016913,8,2
SUB016914,15,4
SUB016915,4,3
SUB016916,5,2
SUB016917,18,2
SUB016918,5,3
SUB016919,-1,1
SUB016920,7,2
SUB016921,7,4
SUB016922,18,2
SUB016923,28,2
SUB016924,19,2
SUB016925,21,1
SUB016926,17,6
SUB016927,23,1
SUB016928,15,2
SUB016929,19,2
SUB016930,14,2
SUB016931,9,3
SUB016932,7,2
SUB016933,16,0
SUB016934,19,0
SUB016935,12,1
SUB016936,22,3
SUB016937,21,2
SUB016938,7,1
SUB016939,18,4
SUB016940,17,3
SUB016941,17,4
SUB016942,8,1
SUB016943,15,2
SUB016944,7,2
SUB016945,22,4
SUB016946,31,1
SUB016947,25,1
SUB016948,15,2
SUB016949,17,2
SUB016950,12,1
SUB016951,23,1
SUB016952,17,0
SUB016953,13,4
SUB016954,8,1
SUB016955,17,3
SUB016956,23,1
SUB016957,13,4
SUB016958,17,4
SUB016959,20,2
SUB016960,16,0
SUB016961,22,1
SUB016962,13,1
SUB016963,26,3
SUB016964,24,1
SUB016965,6,6
SUB016966,18,1
SUB016967,8,4
SUB016968,21,3
SUB016969,29,4
SUB016970,20,2
SUB016971,11,3
SUB016972,16,2
SUB016973,18,3
SUB016974,14,1
SUB016975,17,0
SUB016976,13,2
SUB016977,16,2
SUB016978,16,3
SUB016979,13,2
SUB016980,11,4
SUB016981,11,0
SUB016982,13,2
SUB016983,-3,0
SUB016984,11,1
SUB016985,0,2
SUB016986,6,1
SUB016987,16,1
SUB016988,0,1
SUB016989,11,1
SUB016990,1,0
SUB016991,0,4
SUB016992,-1,2
SUB016993,-1,4
SUB016994,0,0
SUB016995,5,1
SUB016996,3,3
SUB016997,10,1
SUB016998,0,2
SUB016999,9,2
SUB017000,5,2
SUB017001,10,1
SUB017002,0,2
SUB017003,7,2
SUB017004,8,1
SUB017005,23,0
SUB017006,13,2
SUB017007,17,2
SUB017008,4,3
SUB017009,8,2
SUB017010,19,3
SUB017011,3,1
SUB017012,4,2
SUB017013,3,0
SUB017014,19,0
SUB017015,18,4
SUB017016,6,5
SUB017017,17,2
SUB017018,2,1
SUB017019,10,1
SUB017020,0,0
SUB017021,5,1
SUB017022,3,1
SUB017023,5,2
SUB017024,7,3
SUB017025,19,0
SUB017026,10,1
SUB017027,7,2
SUB017028,2,1
SUB017029,-1,1
SUB017030,-4,0
SUB017031,14,2
SUB017032,16,2
SUB017033,-5,3
SUB017034,12,0
SUB017035,8,0
SUB017036,4,1
SUB017037,-6,3
SUB017038,7,1
SUB017039,-12,1
SUB017040,17,3
SUB017041,7,0
SUB017042,15,2
SUB017043,5,1
SUB017044,11,0
SUB017045,5,1
SUB017046,0,4
SUB017047,15,0
SUB017048,16,2
SUB017049,23,1
SUB017050,-2,2
SUB017051,18,1
SUB017052,11,2
SUB017053,13,2
SUB017054,0,0
SUB017055,6,4
SUB017056,6,3
SUB017057,13,0
SUB017058,7,0
SUB017059,0,0
SUB017060,1,1
SUB017061,17,3
SUB017062,7,0
SUB017063,15,3
SUB017064,4,2
SUB017065,3,1
SUB017066,18,3
SUB017067,9,3
SUB017068,6,2
SUB017069,11,2
SUB017070,5,0
SUB017071,7,1
SUB017072,9,1
SUB017073,8,2
SUB017074,13,1
SUB017075,5,2
SUB017076,5,1
SUB017077,7,5
SUB017078,-2,2
SUB017079,0,1
SUB017080,10,0
SUB017081,13,1
SUB017082,6,3
SUB017083,5,2
SUB017084,7,3
SUB017085,7,1
SUB017086,1,2
SUB017087,8,4
SUB017088,5,1
SUB017089,5,1
SUB017090,6,3
SUB017091,16,1
SUB017092,18,3
SUB017093,0,1
SUB017094,0,2
SUB017095,10,2
SUB017096,10,2
SUB017097,3,1
SUB017098,11,4
SUB017099,2,2
SUB017100,2,2
SUB017101,17,2
SUB017102,7,5
SUB017103,8,1
SUB017104,10,1
SUB017105,4,0
SUB017106,9,0
SUB017107,2,4
SUB017108,0,1
SUB017109,21,2
SUB017110,5,0
SUB017111,9,1
SUB017112,3,2
SUB017113,14,1
SUB017114,7,2
SUB017115,7,2
SUB017116,0,3
SUB017117,12,2
SUB017118,6,4
SUB017119,3,4
SUB017120,13,2
SUB017121,15,2
SUB017122,9,1
SUB017123,5,0
SUB017124,1,2
SUB017125,3,1
SUB017126,4,1
SUB017127,10,2
SUB017128,6,5
SUB017129,3,2
SUB017130,-7,2
SUB017131,7,2
SUB017132,9,1
SUB017133,-9,4
SUB017134,15,6
SUB017135,11,1
SUB017136,7,4
SUB017137,5,2
SUB017138,12,3
SUB017139,20,2
SUB017140,10,1
SUB017141,5,0
SUB017142,0,3
SUB017143,15,5
SUB017144,6,2
SUB017145,2,0
SUB017146,11,3
SUB017147,-1,2
SUB017148,1,1
SUB017149,6,5
SUB017150,3,2
SUB017151,6,0
SUB017152,14,0
SUB017153,3,5
SUB017154,6,2
SUB017155,7,0
SUB017156,13,0
SUB017157,0,1
SUB017158,4,1
SUB017159,-10,2
SUB017160,-5,1
SUB017161,1,3
SUB017162,-7,3
SUB017163,-1,0
SUB017164,-12,2
SUB017165,4,3
SUB017166,3,6
SUB017167,-3,0
SUB017168,0,1
SUB017169,5,3
SUB017170,10,3
SUB017171,0,3
SUB017172,3,3
SUB017173,-4,2
SUB017174,-10,2
SUB017175,-1,1
SUB017176,5,2
SUB017177,0,1
SUB017178,-3,4
SUB017179,-5,1
SUB017180,8,3
SUB017181,3,3
SUB017182,0,3
SUB017183,0,2
SUB017184,6,2
SUB017185,4,5
SUB017186,-7,2
SUB017187,1,2
SUB017188,0,2
SUB017189,0,2
SUB017190,10,2
SUB017191,0,0
SUB017192,5,1
SUB017193,11,0
SUB017194,-7,2
SUB017195,5,3
SUB017196,-2,2
SUB017197,-2,1
SUB017198,2,2
SUB017199,-4,4
SUB017200,-2,2
SUB017201,-2,0
SUB017202,7,1
SUB017203,0,2
SUB017204,-6,4
SUB017205,-3,5
SUB017206,-5,1
SUB017207,-2,2
SUB017208,0,2
SUB017209,0,0
SUB017210,-3,5
SUB017211,-1,2
SUB017212,0,2
SUB017213,0,1
SUB017214,5,1
SUB017215,5,4
SUB017216,0,3
SUB017217,-5,2
SUB017218,-5,2
SUB017219,-1,1
SUB017220,16,1
SUB017221,9,2
SUB017222,11,0
SUB017223,11,2
SUB017224,21,2
SUB017225,6,3
SUB017226,23,5
SUB017227,20,1
SUB017228,18,1
SUB017229,20,1
SUB017230,8,1
SUB017231,10,3
SUB017232,6,2
SUB017233,12,1
SUB017234,19,2
SUB017235,25,3
SUB017236,22,1
SUB017237,7,1
SUB017238,8,1
SUB017239,11,0
SUB017240,21,7
SUB017241,20,3
SUB017242,22,4
SUB017243,14,1
SUB017244,18,3
SUB017245,19,2
SUB017246,6,0
SUB017247,13,3
SUB017248,11,2
SUB017249,15,1
SUB017250,7,2
SUB017251,16,1
SUB017252,20,4
SUB017253,13,0
SUB017254,11,3
SUB017255,36,1
SUB017256,23,2
SUB017257,16,4
SUB017258,10,1
SUB017259,29,2
SUB017260,15,3
SUB017261,13,3
SUB017262,9,1
SUB017263,19,1
SUB017264,26,0
SUB017265,14,3
SUB017266,12,6
SUB017267,11,2
SUB017268,7,3
SUB017269,22,3
SUB017270,23,1
SUB017271,19,1
SUB017272,20,2
SUB017273,10,4
SUB017274,26,1
SUB017275,22,4
SUB017276,14,2
SUB017277,19,2
SUB017278,26,2
SUB017279,17,0
SUB017280,11,3
SUB017281,2,1
SUB017282,10,1
SUB017283,-2,3
SUB017284,9,1
SUB017285,15,3
SUB017286,1,5
SUB017287,7,2
SUB017288,3,0
SUB017289,13,4
SUB017290,17,3
SUB017291,7,3
SUB017292,-2,3
